transaction_id,client_id,transaction_amount,transaction_type,transaction_score_from_business_rules,ml_anomaly_flag,ml_anomaly_score,ml_risk_score,ml_risk_category,reason,triggered_rules
2880,104,2608,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2881,104,3402,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2882,104,47455,Withdrawal,1.7000000000000002,-1,-0.2660367708785436,85.48,Suspicious,"large_tx_flag, dest_high_risk, very_large_withdrawal_flag","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
2883,104,3861,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2885,104,2711,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2886,104,4884,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2888,104,2059,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2889,104,2366,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2890,104,3001,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2893,104,4003,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2895,104,2936,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2896,104,4661,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2897,104,4210,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2898,104,4051,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2899,104,4762,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2900,105,4826,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2903,105,3494,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2905,105,3169,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2906,105,3564,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2907,105,4114,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2908,105,41185,Investment,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
2909,105,2586,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2910,105,46730,Investment,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
2912,105,3628,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2913,105,3252,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2914,105,4963,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2915,105,2264,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2916,105,2631,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2917,105,3146,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2918,105,2179,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2919,105,3673,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2921,105,4926,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2922,105,2266,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2923,105,30754,Withdrawal,1.7000000000000002,-1,-0.2660367708785436,85.48,Suspicious,"large_tx_flag, dest_high_risk, very_large_withdrawal_flag","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
2924,105,3556,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2925,105,4668,Deposit,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
2926,105,4243,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2927,105,15773,Deposit,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
2928,105,3127,Withdrawal,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
2929,105,3581,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2930,105,45216,Investment,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
2931,105,4907,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2932,105,10153,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
2933,105,4756,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2936,105,3725,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2937,105,4518,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2939,105,2518,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2940,105,3692,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2941,105,2976,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
2942,105,21910,Withdrawal,1.7000000000000002,-1,-0.2660367708785436,85.48,Suspicious,"large_tx_flag, dest_high_risk, very_large_withdrawal_flag","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
2944,106,25067,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
2953,106,2858,Transfer,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
2965,106,2599,Deposit,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
2971,106,18602,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
2974,106,21622,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
2985,106,13354,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
2987,106,27625,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
2990,107,3946,Investment,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
2992,107,33206,Investment,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
2997,107,33770,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3000,107,4220,Transfer,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3001,107,2858,Investment,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3007,107,15055,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3024,107,32925,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3028,108,18413,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3034,108,3468,Deposit,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3039,109,4650,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3040,109,31002,Transfer,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3041,109,2472,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3042,109,25942,Transfer,2.6,-1,-0.269784026770844,86.48,Suspicious,"large_tx_flag, dest_high_risk, cross_border_to_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3044,110,4234,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3045,110,2385,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3046,110,2521,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3047,110,27607,Withdrawal,1.7000000000000002,-1,-0.2660367708785436,85.48,Suspicious,"large_tx_flag, dest_high_risk, very_large_withdrawal_flag","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3048,110,4178,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3049,110,4876,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3050,110,2535,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3051,110,21936,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3052,110,2636,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3060,111,2313,Withdrawal,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3061,111,3405,Deposit,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3068,111,18129,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3071,111,3377,Transfer,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3077,111,24876,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3079,111,4957,Transfer,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3083,111,34785,Investment,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3102,112,3407,Withdrawal,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3106,113,4784,Withdrawal,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3108,113,3485,Deposit,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3111,113,3516,Deposit,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3114,113,37885,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3117,113,20062,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3123,114,4160,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3124,114,2442,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3125,114,4523,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3126,114,3874,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3127,114,2418,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3130,114,3802,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3132,114,3045,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3133,114,32526,Deposit,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3134,114,31595,Investment,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3135,114,2866,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3136,114,4946,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3137,114,2382,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3138,114,2962,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3139,114,3980,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3141,114,2125,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3142,114,2023,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3143,114,2346,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3145,114,2077,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3146,114,4104,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3147,114,4408,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3148,114,3387,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3149,114,3889,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3150,114,3917,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3151,114,3920,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3152,114,2810,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3153,114,3184,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3154,114,4674,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3155,114,41745,Investment,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3156,114,2795,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3157,114,4142,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3158,114,4678,Investment,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3159,114,4798,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3160,115,3201,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3161,115,2124,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3162,115,3655,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3164,115,2570,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3166,115,2074,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3167,115,2449,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3169,115,32038,Deposit,2.6,-1,-0.269784026770844,86.48,Suspicious,"large_tx_flag, dest_high_risk, cross_border_to_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3170,115,2462,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3171,115,4455,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3172,115,43026,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3174,115,3394,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3175,115,2917,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3176,115,10318,Deposit,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3178,115,2881,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3179,115,2854,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3180,115,3389,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3181,115,4073,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3182,115,4479,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3183,115,4545,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3184,115,4943,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3185,115,4225,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3186,115,48739,Withdrawal,1.7000000000000002,-1,-0.2660367708785436,85.48,Suspicious,"large_tx_flag, dest_high_risk, very_large_withdrawal_flag","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3187,115,3502,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3188,115,4463,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3189,115,2443,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3190,115,2960,Transfer,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3191,115,4096,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3192,115,3242,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3195,115,3212,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3197,115,4956,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3198,115,2856,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3200,115,3337,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3201,116,35159,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3206,116,28839,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3211,116,13882,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3215,116,29419,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3217,117,28167,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3227,117,12316,Investment,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3230,118,20962,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3234,118,25726,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3235,118,13046,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3236,118,42436,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3247,119,2895,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3248,119,3932,Deposit,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3249,119,2349,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3251,119,14283,Investment,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3252,119,3533,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3253,119,4840,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3254,119,2280,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3265,120,49955,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3267,120,19529,Investment,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3274,121,3747,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3276,121,4878,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3277,121,4847,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3278,121,3238,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3280,121,4273,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3281,121,2282,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3284,121,3161,Transfer,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3285,121,4383,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3286,121,43346,Deposit,1.7000000000000002,-1,-0.1595776908350086,56.87,Suspicious,"large_tx_flag, dest_high_risk","High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
3287,121,2315,Investment,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3289,121,4105,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3290,121,2074,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3291,121,2951,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3293,121,3685,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3294,121,28358,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3295,121,4688,Deposit,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
3303,122,36747,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3305,122,20240,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3318,123,44707,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3325,123,3750,Deposit,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3350,124,43550,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3354,124,25490,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3366,124,11907,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3373,124,40950,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3374,124,2638,Deposit,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3375,125,36320,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3378,125,13110,Investment,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3380,125,4647,Investment,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3389,125,43992,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3391,125,35030,Investment,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3417,125,35297,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3421,125,25447,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3423,125,22527,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3425,126,39684,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3426,126,30673,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3427,126,10051,Transfer,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3433,126,3279,Withdrawal,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3442,127,10514,Investment,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3443,127,12084,Deposit,0.8,-1,-0.0854493878440246,36.96,Suspicious,large_tx_flag,High Transaction Amount(0.8)
3446,127,3697,Transfer,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3453,127,43316,Withdrawal,0.8,-1,-0.2056878940088681,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag",High Transaction Amount(0.8)
3470,128,2363,Deposit,1.8,-1,-0.1760747184023973,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk","High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
3475,129,2353,Withdrawal,0.9,1,0.0,14.0,Normal,,High-Risk Country (Destination)(0.9)
