transaction_id,client_id,transaction_amount,transaction_date,transaction_type,status,origin_country,destination_country
1404,50,2996,2025-08-13,Withdrawal,Completed,Canada,Canada
1405,50,2359,2025-08-05,Deposit,Completed,Canada,Canada
1406,50,3466,2025-08-02,Transfer,Completed,Canada,Switzerland
1407,50,4111,2025-08-22,Transfer,Completed,Canada,Canada
1408,50,3920,2025-09-29,Withdrawal,Completed,Canada,Canada
1409,50,2077,2025-09-24,Deposit,Completed,Canada,Canada
1410,50,3857,2025-09-09,Deposit,Completed,Canada,Canada
1411,50,3566,2025-10-07,Withdrawal,Completed,Canada,Canada
1412,50,3940,2025-07-23,Withdrawal,Completed,Canada,Canada
1413,50,4580,2025-08-03,Transfer,Completed,Canada,Canada
1414,50,4154,2025-08-02,Investment,Completed,Canada,Canada
1415,50,3760,2025-09-19,Transfer,Completed,Canada,Canada
1416,50,26930,2025-10-06,Investment,Completed,Canada,Canada
1417,50,2137,2025-10-12,Investment,Completed,Canada,Canada
1418,50,3652,2025-08-26,Deposit,Completed,Canada,Canada
1419,50,3168,2025-08-25,Transfer,Completed,Canada,Canada
1420,50,26994,2025-10-06,Transfer,Pending,Canada,Canada
1421,50,2548,2025-08-05,Transfer,Completed,Canada,USA
1422,50,2437,2025-08-21,Transfer,Completed,Canada,Canada
1423,50,3528,2025-07-25,Withdrawal,Completed,Canada,Canada
1424,50,2111,2025-10-08,Investment,Pending,Canada,Canada
1425,50,3023,2025-08-27,Transfer,Completed,Canada,Canada
1426,50,4119,2025-09-25,Investment,Completed,Canada,Switzerland
1427,50,43645,2025-08-30,Investment,Completed,Canada,Canada
1428,50,10666,2025-07-31,Withdrawal,Completed,Canada,Nigeria
1429,50,2867,2025-09-27,Investment,Completed,Canada,Switzerland
1430,50,24738,2025-07-23,Investment,Completed,Canada,Canada
1431,50,4708,2025-08-03,Investment,Completed,Canada,Canada
1432,50,2234,2025-08-05,Transfer,Completed,Canada,UK
1433,50,2839,2025-09-13,Deposit,Pending,Canada,Canada
1434,50,4988,2025-08-21,Transfer,Completed,Canada,Canada
1435,50,2815,2025-07-27,Withdrawal,Completed,Canada,Canada
1436,50,4658,2025-08-02,Investment,Completed,Canada,Canada
1437,50,2357,2025-09-13,Deposit,Completed,Canada,Canada
1438,50,4116,2025-09-09,Investment,Completed,Canada,Australia
1439,50,41086,2025-07-28,Investment,Completed,Canada,Canada
1440,51,2284,2025-08-21,Transfer,Completed,UK,Nigeria
1441,51,4950,2025-09-11,Withdrawal,Completed,UK,UK
1442,51,4542,2025-09-28,Investment,Completed,UK,UK
1443,51,3308,2025-08-29,Transfer,Completed,UK,UK
1444,51,3370,2025-07-19,Transfer,Completed,UK,Canada
1445,51,2681,2025-08-09,Withdrawal,Completed,UK,UK
1446,51,4139,2025-09-16,Investment,Completed,UK,Switzerland
1447,51,4802,2025-09-09,Withdrawal,Completed,UK,Switzerland
1448,51,3562,2025-09-03,Investment,Completed,UK,UK
1449,51,48011,2025-08-31,Deposit,Completed,UK,China
1450,51,4630,2025-09-03,Deposit,Completed,UK,UAE
1451,51,3314,2025-08-02,Transfer,Pending,UK,UK
1452,51,2953,2025-08-02,Withdrawal,Completed,UK,UK
1453,51,4162,2025-09-18,Transfer,Failed,UK,UK
1454,51,3168,2025-09-28,Transfer,Completed,UK,Switzerland
1455,51,4482,2025-10-06,Investment,Completed,UK,UK
1456,51,32079,2025-09-23,Investment,Failed,UK,UK
1457,51,3370,2025-09-23,Transfer,Completed,UK,UK
1458,51,3878,2025-08-27,Withdrawal,Failed,UK,UK
1459,51,22029,2025-07-28,Investment,Pending,UK,UK
1460,51,15307,2025-08-18,Withdrawal,Completed,UK,UK
1461,51,2858,2025-10-08,Investment,Completed,UK,UK
1462,51,3394,2025-07-19,Deposit,Completed,UK,UK
1463,51,2315,2025-07-19,Deposit,Completed,UK,UK
1464,51,3875,2025-09-08,Deposit,Completed,UK,UK
1465,51,4463,2025-07-23,Investment,Completed,UK,UK
1466,51,3160,2025-08-23,Investment,Completed,UK,USA
1467,51,3073,2025-08-02,Investment,Completed,UK,UK
1468,51,4599,2025-07-31,Withdrawal,Completed,UK,Switzerland
1469,51,4780,2025-08-03,Deposit,Completed,UK,UK
1470,51,2549,2025-08-29,Investment,Completed,UK,UK
1471,51,3879,2025-10-13,Transfer,Completed,UK,USA
1472,52,3363,2025-08-02,Investment,Completed,Australia,Australia
1473,52,3537,2025-07-28,Deposit,Completed,Australia,Australia
1474,52,3178,2025-08-09,Deposit,Completed,Australia,Australia
1475,52,30259,2025-09-01,Investment,Completed,Australia,UAE
1476,52,3494,2025-09-16,Transfer,Pending,Australia,Australia
1477,52,2851,2025-09-23,Transfer,Completed,Australia,Australia
1478,52,4154,2025-09-29,Investment,Completed,Australia,Canada
1479,53,40054,2025-10-01,Transfer,Completed,UAE,UAE
1480,53,4544,2025-08-06,Deposit,Pending,UAE,UAE
1481,53,17178,2025-08-20,Deposit,Completed,UAE,UAE
1482,53,49517,2025-07-23,Withdrawal,Completed,UAE,UAE
1483,53,3503,2025-07-26,Withdrawal,Completed,UAE,UAE
1484,53,4351,2025-10-01,Deposit,Completed,UAE,USA
1485,53,3292,2025-09-13,Withdrawal,Failed,UAE,UAE
1486,53,30729,2025-10-08,Investment,Completed,UAE,China
1487,53,3053,2025-10-13,Withdrawal,Completed,UAE,UK
1488,53,2691,2025-07-27,Transfer,Completed,UAE,UAE
1489,53,4755,2025-09-10,Transfer,Completed,UAE,UAE
1490,53,2481,2025-08-27,Investment,Completed,UAE,UAE
1491,53,2410,2025-08-06,Transfer,Pending,UAE,Germany
1492,53,4258,2025-08-08,Deposit,Pending,UAE,UAE
1493,53,3537,2025-10-08,Deposit,Completed,UAE,Switzerland
1494,53,3559,2025-08-10,Transfer,Completed,UAE,UAE
1495,53,3166,2025-10-02,Deposit,Completed,UAE,Switzerland
1496,53,2509,2025-07-31,Withdrawal,Completed,UAE,UAE
1497,53,4054,2025-08-31,Transfer,Completed,UAE,UAE
1498,53,17598,2025-08-17,Withdrawal,Completed,UAE,UAE
1499,53,44365,2025-10-03,Transfer,Completed,UAE,UAE
1500,53,14506,2025-09-30,Deposit,Completed,UAE,UAE
1501,53,16895,2025-07-31,Withdrawal,Completed,UAE,UAE
1502,53,4750,2025-10-04,Transfer,Completed,UAE,UAE
1503,53,2186,2025-07-25,Withdrawal,Completed,UAE,UAE
1504,53,4784,2025-08-04,Transfer,Failed,UAE,UAE
1505,54,4153,2025-08-25,Transfer,Completed,UK,USA
1506,54,28770,2025-07-26,Deposit,Failed,UK,UK
1507,54,4665,2025-10-06,Deposit,Pending,UK,UK
1508,54,3798,2025-08-11,Withdrawal,Completed,UK,UK
1509,54,3879,2025-09-06,Deposit,Failed,UK,UK
1510,54,4610,2025-08-23,Transfer,Completed,UK,UK
1511,54,4416,2025-09-28,Transfer,Completed,UK,UK
1512,54,4749,2025-09-29,Transfer,Pending,UK,UK
1513,54,3191,2025-09-08,Withdrawal,Completed,UK,UK
1514,54,3045,2025-08-23,Investment,Completed,UK,UK
1515,54,3918,2025-09-02,Transfer,Completed,UK,UK
1516,54,28759,2025-09-08,Investment,Pending,UK,UAE
1517,54,3622,2025-07-18,Transfer,Completed,UK,UK
1518,54,3795,2025-09-02,Investment,Completed,UK,UK
1519,54,2210,2025-10-02,Investment,Completed,UK,China
1520,54,22017,2025-07-30,Investment,Completed,UK,Germany
1521,54,3496,2025-10-10,Investment,Completed,UK,UK
1522,54,3882,2025-07-23,Deposit,Completed,UK,UK
1523,54,43132,2025-08-31,Withdrawal,Completed,UK,UK
1524,54,2684,2025-10-03,Deposit,Completed,UK,UK
1525,54,3001,2025-09-30,Withdrawal,Completed,UK,Nigeria
1526,54,2242,2025-08-10,Deposit,Completed,UK,UK
1527,54,2603,2025-09-18,Withdrawal,Pending,UK,UK
1528,54,3875,2025-10-05,Withdrawal,Completed,UK,UK
1529,54,2691,2025-08-27,Deposit,Completed,UK,UK
1530,54,3980,2025-07-18,Investment,Completed,UK,UAE
1531,54,2446,2025-08-17,Investment,Completed,UK,UK
1532,54,44637,2025-09-25,Deposit,Completed,UK,UK
1533,55,48588,2025-10-08,Investment,Completed,Nigeria,Nigeria
1534,55,3116,2025-09-05,Investment,Pending,Nigeria,Nigeria
1535,55,2457,2025-09-27,Transfer,Completed,Nigeria,Australia
1536,55,4332,2025-09-26,Transfer,Completed,Nigeria,Nigeria
1537,55,3323,2025-09-10,Withdrawal,Pending,Nigeria,Nigeria
1538,55,4617,2025-08-14,Transfer,Completed,Nigeria,Nigeria
1539,55,23399,2025-07-28,Withdrawal,Completed,Nigeria,Canada
1540,55,2781,2025-08-27,Deposit,Completed,Nigeria,Nigeria
1541,55,2465,2025-07-16,Deposit,Completed,Nigeria,Nigeria
1542,55,3346,2025-08-02,Transfer,Completed,Nigeria,Canada
1543,55,4147,2025-10-10,Deposit,Completed,Nigeria,Nigeria
1544,55,4581,2025-07-21,Transfer,Completed,Nigeria,Nigeria
1545,55,2187,2025-09-14,Investment,Completed,Nigeria,Nigeria
1546,55,3450,2025-08-29,Withdrawal,Completed,Nigeria,Nigeria
1547,55,3517,2025-09-02,Deposit,Pending,Nigeria,China
1548,55,2209,2025-09-18,Deposit,Pending,Nigeria,Nigeria
1549,55,4410,2025-09-17,Investment,Completed,Nigeria,Germany
1550,55,4680,2025-10-06,Deposit,Completed,Nigeria,USA
1551,55,15054,2025-07-24,Investment,Completed,Nigeria,Nigeria
1552,55,3490,2025-10-07,Transfer,Completed,Nigeria,Nigeria
1553,55,4192,2025-08-28,Withdrawal,Completed,Nigeria,Nigeria
1554,55,3524,2025-10-05,Transfer,Completed,Nigeria,Nigeria
1555,55,2901,2025-07-17,Withdrawal,Completed,Nigeria,Nigeria
1556,55,3630,2025-10-08,Transfer,Completed,Nigeria,Nigeria
1557,55,4992,2025-07-16,Deposit,Completed,Nigeria,Nigeria
1558,55,3898,2025-07-25,Investment,Pending,Nigeria,Nigeria
1559,55,3587,2025-08-03,Withdrawal,Completed,Nigeria,Nigeria
1560,55,2232,2025-07-25,Transfer,Completed,Nigeria,Nigeria
1561,55,4292,2025-09-01,Deposit,Pending,Nigeria,Nigeria
1562,55,2484,2025-09-01,Transfer,Failed,Nigeria,Nigeria
1563,55,2444,2025-09-03,Investment,Completed,Nigeria,Nigeria
1564,55,41118,2025-07-31,Deposit,Completed,Nigeria,Nigeria
1565,55,4379,2025-07-31,Withdrawal,Completed,Nigeria,Nigeria
1566,55,2519,2025-08-24,Transfer,Completed,Nigeria,Nigeria
1567,55,4935,2025-07-22,Withdrawal,Failed,Nigeria,Nigeria
1568,55,2736,2025-09-02,Withdrawal,Pending,Nigeria,Nigeria
1569,55,2073,2025-10-01,Transfer,Pending,Nigeria,Nigeria
1570,55,4749,2025-08-23,Withdrawal,Completed,Nigeria,China
1571,55,3328,2025-08-04,Investment,Completed,Nigeria,Germany
1572,55,4814,2025-09-27,Investment,Completed,Nigeria,Nigeria
1573,55,4865,2025-07-26,Deposit,Completed,Nigeria,UK
1574,55,4944,2025-08-23,Withdrawal,Completed,Nigeria,Nigeria
1575,55,4289,2025-08-24,Withdrawal,Failed,Nigeria,Nigeria
1576,56,2627,2025-07-18,Investment,Completed,China,China
1577,56,2552,2025-09-14,Transfer,Completed,China,Germany
1578,56,4179,2025-08-20,Withdrawal,Completed,China,China
1579,56,4072,2025-09-23,Withdrawal,Completed,China,China
1580,56,2674,2025-09-25,Withdrawal,Pending,China,China
1581,56,3246,2025-10-01,Deposit,Completed,China,China
1582,56,4696,2025-08-08,Transfer,Completed,China,China
1583,56,3344,2025-08-20,Investment,Completed,China,China
1584,56,3751,2025-09-28,Investment,Completed,China,China
1585,56,18678,2025-09-12,Deposit,Pending,China,China
1586,56,2604,2025-08-16,Withdrawal,Completed,China,China
1587,56,4079,2025-08-03,Transfer,Completed,China,China
1588,56,3108,2025-09-14,Transfer,Completed,China,China
1589,56,2722,2025-08-31,Investment,Completed,China,China
1590,56,3424,2025-08-14,Investment,Completed,China,China
1591,56,4725,2025-08-09,Withdrawal,Completed,China,China
1592,56,3709,2025-07-27,Withdrawal,Completed,China,China
1593,56,2901,2025-08-13,Withdrawal,Completed,China,China
1594,56,3333,2025-09-28,Deposit,Pending,China,China
1595,56,2835,2025-08-08,Deposit,Failed,China,Switzerland
1596,56,4325,2025-09-16,Investment,Completed,China,China
1597,56,4937,2025-07-20,Deposit,Completed,China,China
1598,56,4220,2025-09-15,Deposit,Completed,China,China
1599,56,2368,2025-09-10,Withdrawal,Completed,China,China
1600,56,2013,2025-07-18,Investment,Completed,China,China
1601,56,16670,2025-10-11,Withdrawal,Completed,China,China
1602,56,3913,2025-07-27,Deposit,Completed,China,UAE
1603,56,2974,2025-10-02,Deposit,Completed,China,China
1604,56,3722,2025-09-21,Transfer,Completed,China,China
1605,56,3044,2025-09-04,Investment,Failed,China,China
1606,56,3704,2025-09-13,Deposit,Pending,China,China
1607,56,3163,2025-07-24,Withdrawal,Completed,China,China
1608,56,3163,2025-08-02,Transfer,Completed,China,China
1609,56,4008,2025-08-25,Deposit,Completed,China,China
1610,56,2178,2025-07-30,Withdrawal,Completed,China,China
1611,56,4017,2025-07-25,Investment,Completed,China,UK
1612,56,3759,2025-07-23,Deposit,Completed,China,Australia
1613,56,4500,2025-10-03,Transfer,Completed,China,China
1614,56,4234,2025-08-26,Deposit,Completed,China,China
1615,56,2686,2025-07-23,Transfer,Completed,China,China
1616,57,33644,2025-09-09,Deposit,Completed,UAE,UAE
1617,57,4738,2025-09-05,Investment,Completed,UAE,UAE
1618,57,4994,2025-09-01,Investment,Completed,UAE,UAE
1619,57,4672,2025-08-06,Investment,Completed,UAE,USA
1620,57,2636,2025-08-18,Investment,Completed,UAE,UAE
1621,57,2558,2025-09-25,Transfer,Completed,UAE,UAE
1622,57,37204,2025-08-08,Withdrawal,Completed,UAE,UAE
1623,57,2335,2025-08-10,Investment,Completed,UAE,China
1624,57,14509,2025-09-12,Investment,Completed,UAE,UAE
1625,57,4210,2025-08-06,Transfer,Completed,UAE,UAE
1626,57,2134,2025-10-08,Deposit,Pending,UAE,UAE
1627,57,4439,2025-10-02,Investment,Completed,UAE,UAE
1628,57,2697,2025-07-21,Deposit,Completed,UAE,China
1629,57,3236,2025-09-15,Withdrawal,Completed,UAE,UAE
1630,57,22050,2025-08-06,Transfer,Pending,UAE,UAE
1631,57,3868,2025-08-03,Deposit,Completed,UAE,UAE
1632,57,2636,2025-08-02,Deposit,Completed,UAE,Canada
1633,57,3021,2025-08-18,Deposit,Completed,UAE,UAE
1634,57,4670,2025-10-11,Deposit,Completed,UAE,UAE
1635,57,3988,2025-09-25,Transfer,Completed,UAE,UAE
1636,57,3939,2025-09-20,Transfer,Completed,UAE,UAE
1637,57,3440,2025-09-04,Investment,Failed,UAE,UAE
1638,57,4525,2025-08-17,Withdrawal,Completed,UAE,UAE
1639,57,4720,2025-09-18,Investment,Completed,UAE,UAE
1640,57,3106,2025-07-27,Deposit,Completed,UAE,UAE
1641,57,25920,2025-08-06,Withdrawal,Completed,UAE,UAE
1642,57,2679,2025-07-31,Withdrawal,Completed,UAE,UAE
1643,57,4240,2025-10-11,Transfer,Failed,UAE,UAE
1644,57,3840,2025-08-30,Withdrawal,Completed,UAE,UAE
1645,57,3424,2025-09-02,Withdrawal,Completed,UAE,USA
1646,57,4999,2025-09-18,Deposit,Completed,UAE,UAE
1647,57,3928,2025-09-28,Transfer,Completed,UAE,Switzerland
1648,57,3596,2025-08-10,Investment,Completed,UAE,UAE
1649,57,4913,2025-10-08,Withdrawal,Completed,UAE,UAE
1650,58,4483,2025-10-12,Investment,Failed,USA,USA
1651,58,3903,2025-08-27,Withdrawal,Completed,USA,USA
1652,58,2861,2025-09-27,Investment,Failed,USA,Nigeria
1653,58,35276,2025-08-02,Investment,Completed,USA,USA
1654,58,4120,2025-10-03,Transfer,Completed,USA,USA
1655,58,3169,2025-09-11,Withdrawal,Completed,USA,USA
1656,58,2777,2025-08-11,Investment,Completed,USA,USA
1657,58,3345,2025-09-12,Transfer,Completed,USA,USA
1658,58,3323,2025-09-03,Investment,Completed,USA,USA
1659,58,3624,2025-08-12,Withdrawal,Pending,USA,USA
1660,58,4584,2025-08-01,Transfer,Completed,USA,USA
1661,58,47271,2025-09-18,Withdrawal,Completed,USA,USA
1662,58,2969,2025-09-14,Withdrawal,Completed,USA,Russia
1663,58,2032,2025-07-16,Deposit,Completed,USA,USA
1664,58,4735,2025-09-20,Withdrawal,Failed,USA,USA
1665,58,4164,2025-09-11,Investment,Completed,USA,USA
1666,58,2452,2025-09-28,Deposit,Completed,USA,USA
1667,58,2238,2025-09-23,Deposit,Completed,USA,USA
1668,58,4200,2025-07-18,Deposit,Completed,USA,USA
1669,58,4186,2025-08-16,Withdrawal,Completed,USA,USA
1670,58,3231,2025-07-25,Transfer,Completed,USA,USA
1671,58,2428,2025-10-05,Transfer,Failed,USA,USA
1672,58,4504,2025-08-16,Investment,Completed,USA,USA
1673,58,28482,2025-08-02,Deposit,Completed,USA,USA
1674,59,3536,2025-08-26,Deposit,Pending,Russia,Russia
1675,59,3767,2025-07-17,Investment,Completed,Russia,Russia
1676,59,2669,2025-09-16,Investment,Failed,Russia,Russia
1677,59,49847,2025-10-09,Withdrawal,Completed,Russia,Russia
1678,59,4537,2025-08-04,Investment,Completed,Russia,Switzerland
1679,59,4517,2025-09-18,Investment,Completed,Russia,Russia
1680,59,3795,2025-09-16,Investment,Completed,Russia,Russia
1681,59,2712,2025-10-12,Withdrawal,Completed,Russia,Russia
1682,59,4434,2025-08-05,Deposit,Completed,Russia,Switzerland
1683,59,3423,2025-08-03,Deposit,Completed,Russia,Russia
1684,59,3820,2025-09-14,Deposit,Completed,Russia,Russia
1685,59,4681,2025-07-23,Transfer,Completed,Russia,Russia
1686,59,2656,2025-09-06,Transfer,Failed,Russia,Russia
1687,59,3462,2025-08-29,Transfer,Completed,Russia,Russia
1688,59,2138,2025-09-26,Deposit,Completed,Russia,Australia
1689,59,3796,2025-09-17,Deposit,Completed,Russia,Russia
1690,59,4782,2025-09-04,Transfer,Completed,Russia,Russia
1691,59,2902,2025-09-29,Transfer,Completed,Russia,Australia
1692,59,4714,2025-10-07,Transfer,Completed,Russia,Russia
1693,59,22804,2025-09-12,Deposit,Completed,Russia,Russia
1694,59,4238,2025-08-16,Transfer,Pending,Russia,UAE
1695,59,2595,2025-09-26,Investment,Pending,Russia,Russia
1696,59,3689,2025-09-06,Transfer,Completed,Russia,Russia
1697,59,4915,2025-08-04,Transfer,Completed,Russia,Russia
1698,59,3506,2025-09-10,Transfer,Completed,Russia,Russia
1699,59,3800,2025-07-29,Deposit,Pending,Russia,Germany
1700,59,3952,2025-09-23,Withdrawal,Completed,Russia,Russia
1701,59,4339,2025-07-31,Withdrawal,Pending,Russia,Russia
1702,59,3829,2025-09-12,Withdrawal,Completed,Russia,Russia
1703,59,3526,2025-08-01,Deposit,Completed,Russia,Russia
1704,59,2932,2025-10-05,Investment,Completed,Russia,Russia
1705,59,3054,2025-09-09,Deposit,Completed,Russia,Russia
1706,59,4549,2025-10-06,Investment,Completed,Russia,Russia
1707,59,27666,2025-09-11,Transfer,Completed,Russia,Russia
1708,59,2199,2025-08-22,Investment,Completed,Russia,Russia
1709,59,2354,2025-08-20,Transfer,Completed,Russia,UK
1710,59,4845,2025-07-19,Investment,Completed,Russia,Russia
1711,59,13332,2025-08-06,Transfer,Completed,Russia,Russia
1712,59,3921,2025-07-27,Transfer,Completed,Russia,Russia
1713,59,4670,2025-08-01,Withdrawal,Completed,Russia,Russia
1714,59,2398,2025-09-16,Investment,Completed,Russia,Russia
1715,59,4807,2025-08-12,Transfer,Completed,Russia,Russia
1716,59,4529,2025-09-27,Investment,Completed,Russia,UK
1717,59,2042,2025-08-10,Investment,Completed,Russia,Russia
1718,60,2664,2025-08-10,Deposit,Failed,USA,Canada
1719,60,2232,2025-08-10,Transfer,Completed,USA,USA
1720,60,2672,2025-08-09,Investment,Failed,USA,USA
1721,60,4958,2025-09-15,Transfer,Completed,USA,USA
1722,60,3763,2025-10-07,Transfer,Completed,USA,USA
1723,60,4945,2025-07-31,Withdrawal,Completed,USA,USA
1724,60,3075,2025-08-20,Deposit,Failed,USA,USA
1725,60,38755,2025-08-21,Withdrawal,Failed,USA,UK
1726,60,3167,2025-08-30,Deposit,Failed,USA,USA
1727,60,4179,2025-08-10,Deposit,Completed,USA,USA
1728,60,3441,2025-08-05,Withdrawal,Completed,USA,USA
1729,60,13113,2025-10-10,Investment,Completed,USA,USA
1730,60,39555,2025-08-10,Withdrawal,Completed,USA,China
1731,60,2770,2025-07-19,Investment,Completed,USA,USA
1732,60,3155,2025-08-11,Withdrawal,Failed,USA,USA
1733,60,4191,2025-08-04,Withdrawal,Completed,USA,USA
1734,60,3196,2025-08-07,Deposit,Completed,USA,USA
1735,60,2389,2025-08-18,Withdrawal,Completed,USA,USA
1736,60,2045,2025-09-25,Deposit,Completed,USA,USA
1737,60,3502,2025-07-17,Investment,Failed,USA,China
1738,60,4809,2025-09-14,Deposit,Failed,USA,USA
1739,60,47990,2025-08-02,Deposit,Pending,USA,USA
1740,60,3256,2025-09-20,Transfer,Completed,USA,USA
1741,60,30800,2025-10-04,Deposit,Completed,USA,USA
1742,60,3909,2025-07-26,Withdrawal,Pending,USA,USA
1743,60,36405,2025-07-25,Withdrawal,Completed,USA,USA
1744,60,3809,2025-10-08,Deposit,Completed,USA,USA
1745,60,44668,2025-07-16,Investment,Completed,USA,Canada
1746,60,41222,2025-09-17,Withdrawal,Pending,USA,USA
1747,60,2019,2025-09-22,Deposit,Completed,USA,USA
1748,60,3251,2025-09-27,Deposit,Completed,USA,USA
1749,60,2787,2025-07-17,Withdrawal,Completed,USA,Australia
1750,60,4050,2025-08-27,Deposit,Completed,USA,USA
1751,60,4324,2025-07-20,Deposit,Completed,USA,USA
1752,60,2131,2025-08-27,Deposit,Failed,USA,USA
1753,60,3841,2025-07-30,Withdrawal,Completed,USA,USA
1754,60,2110,2025-09-09,Transfer,Pending,USA,USA
1755,60,3783,2025-09-20,Withdrawal,Completed,USA,USA
1756,60,3217,2025-08-05,Deposit,Completed,USA,USA
1757,60,3880,2025-09-26,Deposit,Completed,USA,USA
1758,60,3895,2025-10-13,Deposit,Completed,USA,USA
1759,60,2805,2025-08-28,Transfer,Completed,USA,USA
1760,60,4476,2025-09-21,Withdrawal,Completed,USA,USA
1761,60,4273,2025-08-30,Transfer,Completed,USA,USA
1762,60,4988,2025-07-30,Deposit,Completed,USA,UAE
1763,60,28487,2025-09-26,Withdrawal,Completed,USA,USA
1764,60,4507,2025-09-10,Investment,Failed,USA,USA
1765,60,32581,2025-08-12,Transfer,Completed,USA,USA
1766,60,2540,2025-10-02,Deposit,Completed,USA,China
1767,61,2273,2025-07-27,Investment,Pending,UK,UK
1768,61,2035,2025-08-15,Withdrawal,Pending,UK,UK
1769,61,36775,2025-09-27,Investment,Completed,UK,Germany
1770,61,4596,2025-09-24,Transfer,Completed,UK,UK
1771,61,3083,2025-08-07,Transfer,Completed,UK,UK
1772,61,2219,2025-08-02,Deposit,Completed,UK,UAE
1773,62,3015,2025-09-15,Transfer,Completed,USA,USA
1774,62,3200,2025-09-11,Investment,Completed,USA,Canada
1775,62,2443,2025-08-19,Transfer,Completed,USA,USA
1776,62,4035,2025-07-21,Investment,Completed,USA,USA
1777,62,4613,2025-09-08,Deposit,Completed,USA,USA
1778,62,2028,2025-08-20,Investment,Completed,USA,USA
1779,62,2602,2025-08-03,Transfer,Completed,USA,USA
1780,62,3852,2025-07-22,Withdrawal,Completed,USA,USA
