transaction_id,client_id,transaction_amount,transaction_date,transaction_type,status,origin_country,destination_country,name,country,age,kyc_status,customer_type,registration_date,origin_risk_level,origin_aml_score,destination_risk_level,destination_aml_score,document_type,doc_verification_status,doc_upload_date,days_since_transaction,days_since_registration,is_cross_border,cross_border_to_high_risk,ml_anomaly_flag,ml_anomaly_score,ml_risk_score,ml_risk_category,reason
1224,44,2682,2025-07-29,Transfer,Completed,Switzerland,Switzerland,Client_44,Switzerland,54,Pending,Corporate,2025-08-18,Medium,80,Medium,80,Bank Statement,Pending,2025-06-08,76,56,0,0,1,0.05210346042305769,0.0,Normal,None
1225,44,46688,2025-09-09,Deposit,Completed,Switzerland,Switzerland,Client_44,Switzerland,54,Pending,Corporate,2025-08-18,Medium,80,Medium,80,Bank Statement,Pending,2025-06-08,34,56,0,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
1226,44,45716,2025-09-10,Withdrawal,Completed,Switzerland,Switzerland,Client_44,Switzerland,54,Pending,Corporate,2025-08-18,Medium,80,Medium,80,Bank Statement,Pending,2025-06-08,33,56,0,0,-1,-0.20568789400886817,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag"
1227,44,2161,2025-07-17,Investment,Completed,Switzerland,Switzerland,Client_44,Switzerland,54,Pending,Corporate,2025-08-18,Medium,80,Medium,80,Bank Statement,Pending,2025-06-08,88,56,0,0,1,0.05210346042305769,0.0,Normal,None
1228,44,4068,2025-08-09,Deposit,Completed,Switzerland,Switzerland,Client_44,Switzerland,54,Pending,Corporate,2025-08-18,Medium,80,Medium,80,Bank Statement,Pending,2025-06-08,65,56,0,0,1,0.05210346042305769,0.0,Normal,None
1229,44,34009,2025-10-03,Investment,Completed,Switzerland,Switzerland,Client_44,Switzerland,54,Pending,Corporate,2025-08-18,Medium,80,Medium,80,Bank Statement,Pending,2025-06-08,10,56,0,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
1230,44,3796,2025-08-21,Deposit,Completed,Switzerland,Switzerland,Client_44,Switzerland,54,Pending,Corporate,2025-08-18,Medium,80,Medium,80,Bank Statement,Pending,2025-06-08,53,56,0,0,1,0.05210346042305769,0.0,Normal,None
1231,44,4668,2025-09-19,Transfer,Completed,Switzerland,Switzerland,Client_44,Switzerland,54,Pending,Corporate,2025-08-18,Medium,80,Medium,80,Bank Statement,Pending,2025-06-08,24,56,0,0,1,0.05210346042305769,0.0,Normal,None
1232,44,45470,2025-07-22,Withdrawal,Pending,Switzerland,Switzerland,Client_44,Switzerland,54,Pending,Corporate,2025-08-18,Medium,80,Medium,80,Bank Statement,Pending,2025-06-08,83,56,0,0,-1,-0.20568789400886817,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag"
1233,44,3161,2025-08-28,Transfer,Completed,Switzerland,Switzerland,Client_44,Switzerland,54,Pending,Corporate,2025-08-18,Medium,80,Medium,80,Bank Statement,Pending,2025-06-08,46,56,0,0,1,0.05210346042305769,0.0,Normal,None
1234,44,2764,2025-07-21,Withdrawal,Completed,Switzerland,Switzerland,Client_44,Switzerland,54,Pending,Corporate,2025-08-18,Medium,80,Medium,80,Bank Statement,Pending,2025-06-08,84,56,0,0,1,0.05210346042305769,0.0,Normal,None
1235,45,4199,2025-09-04,Deposit,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,39,350,0,0,1,0.05210346042305769,0.0,Normal,None
1236,45,3633,2025-09-04,Investment,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,39,350,0,0,1,0.05210346042305769,0.0,Normal,None
1237,45,42891,2025-09-25,Withdrawal,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,18,350,0,0,-1,-0.20568789400886817,69.26,Suspicious,"large_tx_flag, very_large_withdrawal_flag"
1238,45,2748,2025-08-06,Withdrawal,Completed,Germany,Russia,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,High,50,Bank Statement,Verified,2025-09-26,68,350,1,1,-1,-0.17607471840239736,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk"
1239,45,3839,2025-10-02,Transfer,Failed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,11,350,0,0,1,0.05210346042305769,0.0,Normal,None
1240,45,17857,2025-10-06,Deposit,Completed,Germany,Nigeria,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,High,45,Bank Statement,Verified,2025-09-26,7,350,1,1,-1,-0.26978402677084407,86.48,Suspicious,"large_tx_flag, dest_high_risk, cross_border_to_high_risk"
1241,45,3681,2025-09-12,Transfer,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,31,350,0,0,1,0.05210346042305769,0.0,Normal,None
1242,45,2724,2025-10-07,Transfer,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,6,350,0,0,1,0.05210346042305769,0.0,Normal,None
1243,45,4191,2025-09-06,Deposit,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,37,350,0,0,1,0.05210346042305769,0.0,Normal,None
1244,45,4287,2025-08-30,Investment,Completed,Germany,Switzerland,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Medium,80,Bank Statement,Verified,2025-09-26,44,350,1,0,1,0.05210346042305769,0.0,Normal,None
1245,45,2416,2025-09-30,Deposit,Pending,Germany,Russia,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,High,50,Bank Statement,Verified,2025-09-26,13,350,1,1,-1,-0.17607471840239736,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk"
1246,45,3510,2025-09-08,Deposit,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,35,350,0,0,1,0.05210346042305769,0.0,Normal,None
1247,45,3768,2025-09-06,Transfer,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,37,350,0,0,1,0.05210346042305769,0.0,Normal,None
1248,45,3928,2025-08-03,Deposit,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,71,350,0,0,1,0.05210346042305769,0.0,Normal,None
1249,45,2704,2025-09-05,Deposit,Completed,Germany,UAE,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Medium,75,Bank Statement,Verified,2025-09-26,38,350,1,0,1,0.05210346042305769,0.0,Normal,None
1250,45,4156,2025-08-19,Investment,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,55,350,0,0,1,0.05210346042305769,0.0,Normal,None
1251,45,2904,2025-09-23,Withdrawal,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,20,350,0,0,1,0.05210346042305769,0.0,Normal,None
1252,45,3227,2025-10-07,Withdrawal,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,6,350,0,0,1,0.05210346042305769,0.0,Normal,None
1253,45,39743,2025-10-12,Investment,Failed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,1,350,0,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
1254,45,2433,2025-09-17,Transfer,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,26,350,0,0,1,0.05210346042305769,0.0,Normal,None
1255,45,4354,2025-09-19,Investment,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,24,350,0,0,1,0.05210346042305769,0.0,Normal,None
1256,45,4838,2025-07-17,Investment,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,88,350,0,0,1,0.05210346042305769,0.0,Normal,None
1257,45,36954,2025-07-28,Deposit,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,77,350,0,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
1258,45,2501,2025-09-24,Withdrawal,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,19,350,0,0,1,0.05210346042305769,0.0,Normal,None
1259,45,34556,2025-07-25,Transfer,Failed,Germany,Australia,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,91,Bank Statement,Verified,2025-09-26,80,350,1,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
1260,45,3305,2025-09-03,Transfer,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,40,350,0,0,1,0.05210346042305769,0.0,Normal,None
1261,45,3152,2025-07-20,Withdrawal,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,85,350,0,0,1,0.05210346042305769,0.0,Normal,None
1262,45,4417,2025-09-10,Deposit,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,33,350,0,0,1,0.05210346042305769,0.0,Normal,None
1263,45,3245,2025-09-01,Investment,Completed,Germany,Russia,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,High,50,Bank Statement,Verified,2025-09-26,42,350,1,1,-1,-0.17607471840239736,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk"
1264,45,4689,2025-09-22,Investment,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,21,350,0,0,1,0.05210346042305769,0.0,Normal,None
1265,45,2795,2025-07-18,Transfer,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,87,350,0,0,1,0.05210346042305769,0.0,Normal,None
1266,45,3753,2025-09-11,Deposit,Completed,Germany,Switzerland,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Medium,80,Bank Statement,Verified,2025-09-26,32,350,1,0,1,0.05210346042305769,0.0,Normal,None
1267,45,4579,2025-09-07,Investment,Completed,Germany,Nigeria,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,High,45,Bank Statement,Verified,2025-09-26,36,350,1,1,-1,-0.17607471840239736,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk"
1268,45,3536,2025-07-23,Transfer,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,82,350,0,0,1,0.05210346042305769,0.0,Normal,None
1269,45,3620,2025-08-12,Deposit,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,62,350,0,0,1,0.05210346042305769,0.0,Normal,None
1270,45,4366,2025-08-24,Deposit,Failed,Germany,UAE,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Medium,75,Bank Statement,Verified,2025-09-26,50,350,1,0,1,0.05210346042305769,0.0,Normal,None
1271,45,2933,2025-10-01,Withdrawal,Completed,Germany,USA,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,95,Bank Statement,Verified,2025-09-26,12,350,1,0,1,0.05210346042305769,0.0,Normal,None
1272,45,4682,2025-07-19,Withdrawal,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,86,350,0,0,1,0.05210346042305769,0.0,Normal,None
1273,45,2848,2025-07-24,Transfer,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,81,350,0,0,1,0.05210346042305769,0.0,Normal,None
1274,45,4100,2025-08-04,Transfer,Completed,Germany,Nigeria,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,High,45,Bank Statement,Verified,2025-09-26,70,350,1,1,-1,-0.17607471840239736,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk"
1275,45,4084,2025-08-21,Withdrawal,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,53,350,0,0,1,0.05210346042305769,0.0,Normal,None
1276,45,3575,2025-09-05,Withdrawal,Completed,Germany,Nigeria,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,High,45,Bank Statement,Verified,2025-09-26,38,350,1,1,-1,-0.17607471840239736,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk"
1277,45,4061,2025-08-28,Investment,Completed,Germany,Germany,Client_45,Germany,40,Verified,Business,2024-10-28,Low,94,Low,94,Bank Statement,Verified,2025-09-26,46,350,0,0,1,0.05210346042305769,0.0,Normal,None
1278,46,4429,2025-09-26,Withdrawal,Pending,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,17,107,0,0,1,0.0,14.0,Normal,None
1279,46,2061,2025-09-26,Deposit,Completed,Russia,Germany,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,Low,94,Bank Statement,Failed,2025-01-06,17,107,1,0,1,0.05210346042305769,0.0,Normal,None
1280,46,3036,2025-07-26,Investment,Completed,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,79,107,0,0,1,0.0,14.0,Normal,None
1281,46,2354,2025-10-02,Withdrawal,Completed,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,11,107,0,0,1,0.0,14.0,Normal,None
1282,46,4947,2025-09-21,Deposit,Completed,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,22,107,0,0,1,0.0,14.0,Normal,None
1283,46,4802,2025-08-29,Investment,Completed,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,45,107,0,0,1,0.0,14.0,Normal,None
1284,46,3488,2025-08-04,Withdrawal,Completed,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,70,107,0,0,1,0.0,14.0,Normal,None
1285,46,2208,2025-10-01,Withdrawal,Pending,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,12,107,0,0,1,0.0,14.0,Normal,None
1286,46,2350,2025-10-11,Withdrawal,Completed,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,2,107,0,0,1,0.0,14.0,Normal,None
1287,46,40865,2025-07-23,Transfer,Completed,Russia,China,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,Medium,65,Bank Statement,Failed,2025-01-06,82,107,1,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
1288,46,4147,2025-08-16,Transfer,Pending,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,58,107,0,0,1,0.0,14.0,Normal,None
1289,46,13653,2025-10-01,Investment,Pending,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,12,107,0,0,-1,-0.15957769083500867,56.87,Suspicious,"large_tx_flag, dest_high_risk"
1290,46,2390,2025-08-30,Deposit,Pending,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,44,107,0,0,1,0.0,14.0,Normal,None
1291,46,4961,2025-09-17,Transfer,Completed,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,26,107,0,0,1,0.0,14.0,Normal,None
1292,46,4939,2025-10-12,Deposit,Completed,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,1,107,0,0,1,0.0,14.0,Normal,None
1293,46,46977,2025-10-06,Withdrawal,Completed,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,7,107,0,0,-1,-0.26603677087854366,85.48,Suspicious,"large_tx_flag, dest_high_risk, very_large_withdrawal_flag"
1294,46,2684,2025-08-01,Withdrawal,Completed,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,73,107,0,0,1,0.0,14.0,Normal,None
1295,46,2048,2025-10-02,Deposit,Completed,Russia,Nigeria,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,45,Bank Statement,Failed,2025-01-06,11,107,1,1,-1,-0.17607471840239736,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk"
1296,46,10061,2025-09-07,Investment,Completed,Russia,Switzerland,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,Medium,80,Bank Statement,Failed,2025-01-06,36,107,1,0,-1,-0.08544938784402462,36.96,Suspicious,large_tx_flag
1297,46,4592,2025-08-11,Deposit,Completed,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,63,107,0,0,1,0.0,14.0,Normal,None
1298,46,4495,2025-09-18,Transfer,Completed,Russia,UK,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,Low,92,Bank Statement,Failed,2025-01-06,25,107,1,0,1,0.05210346042305769,0.0,Normal,None
1299,46,2199,2025-07-31,Transfer,Completed,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,74,107,0,0,1,0.0,14.0,Normal,None
1300,46,2779,2025-09-12,Deposit,Completed,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,31,107,0,0,1,0.0,14.0,Normal,None
1301,46,4065,2025-10-06,Transfer,Completed,Russia,USA,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,Low,95,Bank Statement,Failed,2025-01-06,7,107,1,0,1,0.05210346042305769,0.0,Normal,None
1302,46,4994,2025-08-24,Deposit,Completed,Russia,Canada,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,Low,93,Bank Statement,Failed,2025-01-06,50,107,1,0,1,0.05210346042305769,0.0,Normal,None
1303,46,41301,2025-10-01,Deposit,Completed,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,12,107,0,0,-1,-0.15957769083500867,56.87,Suspicious,"large_tx_flag, dest_high_risk"
1304,46,2893,2025-08-21,Investment,Completed,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,53,107,0,0,1,0.0,14.0,Normal,None
1305,46,2190,2025-09-02,Deposit,Failed,Russia,Russia,Client_46,Russia,34,Under Review,Corporate,2025-06-28,High,50,High,50,Bank Statement,Failed,2025-01-06,41,107,0,0,1,0.0,14.0,Normal,None
1306,47,4492,2025-09-21,Investment,Completed,UK,UK,Client_47,UK,58,Pending,Corporate,2024-11-28,Low,92,Low,92,Bank Statement,Pending,2025-03-05,22,319,0,0,1,0.05210346042305769,0.0,Normal,None
1307,47,3016,2025-09-25,Investment,Completed,UK,UK,Client_47,UK,58,Pending,Corporate,2024-11-28,Low,92,Low,92,Bank Statement,Pending,2025-03-05,18,319,0,0,1,0.05210346042305769,0.0,Normal,None
1308,47,2120,2025-08-12,Investment,Completed,UK,UK,Client_47,UK,58,Pending,Corporate,2024-11-28,Low,92,Low,92,Bank Statement,Pending,2025-03-05,62,319,0,0,1,0.05210346042305769,0.0,Normal,None
1309,47,3764,2025-07-18,Withdrawal,Completed,UK,Nigeria,Client_47,UK,58,Pending,Corporate,2024-11-28,Low,92,High,45,Bank Statement,Pending,2025-03-05,87,319,1,1,-1,-0.17607471840239736,61.31,Suspicious,"dest_high_risk, cross_border_to_high_risk"
1310,47,4492,2025-08-14,Deposit,Failed,UK,UK,Client_47,UK,58,Pending,Corporate,2024-11-28,Low,92,Low,92,Bank Statement,Pending,2025-03-05,60,319,0,0,1,0.05210346042305769,0.0,Normal,None
1311,47,2913,2025-07-31,Investment,Completed,UK,UK,Client_47,UK,58,Pending,Corporate,2024-11-28,Low,92,Low,92,Bank Statement,Pending,2025-03-05,74,319,0,0,1,0.05210346042305769,0.0,Normal,None
1312,47,3439,2025-08-17,Investment,Completed,UK,UK,Client_47,UK,58,Pending,Corporate,2024-11-28,Low,92,Low,92,Bank Statement,Pending,2025-03-05,57,319,0,0,1,0.05210346042305769,0.0,Normal,None
1313,47,3651,2025-08-17,Investment,Completed,UK,UK,Client_47,UK,58,Pending,Corporate,2024-11-28,Low,92,Low,92,Bank Statement,Pending,2025-03-05,57,319,0,0,1,0.05210346042305769,0.0,Normal,None
1314,47,3163,2025-08-30,Withdrawal,Completed,UK,UK,Client_47,UK,58,Pending,Corporate,2024-11-28,Low,92,Low,92,Bank Statement,Pending,2025-03-05,44,319,0,0,1,0.05210346042305769,0.0,Normal,None
1315,47,3409,2025-07-16,Transfer,Completed,UK,UK,Client_47,UK,58,Pending,Corporate,2024-11-28,Low,92,Low,92,Bank Statement,Pending,2025-03-05,89,319,0,0,1,0.05210346042305769,0.0,Normal,None
1316,47,4464,2025-07-23,Deposit,Completed,UK,UK,Client_47,UK,58,Pending,Corporate,2024-11-28,Low,92,Low,92,Bank Statement,Pending,2025-03-05,82,319,0,0,1,0.05210346042305769,0.0,Normal,None
1317,47,2718,2025-07-26,Investment,Completed,UK,USA,Client_47,UK,58,Pending,Corporate,2024-11-28,Low,92,Low,95,Bank Statement,Pending,2025-03-05,79,319,1,0,1,0.05210346042305769,0.0,Normal,None
1318,47,2080,2025-09-03,Deposit,Completed,UK,Switzerland,Client_47,UK,58,Pending,Corporate,2024-11-28,Low,92,Medium,80,Bank Statement,Pending,2025-03-05,40,319,1,0,1,0.05210346042305769,0.0,Normal,None
1319,47,2908,2025-08-14,Investment,Completed,UK,UK,Client_47,UK,58,Pending,Corporate,2024-11-28,Low,92,Low,92,Bank Statement,Pending,2025-03-05,60,319,0,0,1,0.05210346042305769,0.0,Normal,None
1320,47,2969,2025-10-04,Deposit,Completed,UK,UK,Client_47,UK,58,Pending,Corporate,2024-11-28,Low,92,Low,92,Bank Statement,Pending,2025-03-05,9,319,0,0,1,0.05210346042305769,0.0,Normal,None
1321,47,4145,2025-09-25,Withdrawal,Completed,UK,UK,Client_47,UK,58,Pending,Corporate,2024-11-28,Low,92,Low,92,Bank Statement,Pending,2025-03-05,18,319,0,0,1,0.05210346042305769,0.0,Normal,None
1322,47,3451,2025-07-21,Deposit,Failed,UK,UK,Client_47,UK,58,Pending,Corporate,2024-11-28,Low,92,Low,92,Bank Statement,Pending,2025-03-05,84,319,0,0,1,0.05210346042305769,0.0,Normal,None
