transaction_id,client_id,transaction_amount,origin_country,destination_country,transaction_date,transaction_risk_score,triggered_rules
1362,48,2204,Germany,Canada,2025-09-25,0.0,None
1363,48,2915,Germany,Germany,2025-08-24,0.0,None
1364,48,4564,Germany,Russia,2025-10-02,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
1365,48,2218,Germany,Germany,2025-07-18,0.0,None
1366,48,3922,Germany,Germany,2025-08-02,0.0,None
1367,48,2159,Germany,Germany,2025-10-03,0.0,None
1368,48,3219,Germany,Germany,2025-10-13,0.0,None
1369,49,3493,Nigeria,Nigeria,2025-08-10,0.9,High-Risk Country (Destination)(0.9)
1370,49,3625,Nigeria,Nigeria,2025-08-22,0.9,High-Risk Country (Destination)(0.9)
1371,49,2424,Nigeria,Nigeria,2025-08-01,0.9,High-Risk Country (Destination)(0.9)
1372,49,2060,Nigeria,Nigeria,2025-10-12,0.9,High-Risk Country (Destination)(0.9)
1373,49,4997,Nigeria,Nigeria,2025-07-19,0.9,High-Risk Country (Destination)(0.9)
1374,49,31481,Nigeria,Nigeria,2025-07-29,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
1375,49,18472,Nigeria,Nigeria,2025-09-11,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
1376,49,35291,Nigeria,Nigeria,2025-07-16,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
1377,49,4182,Nigeria,Nigeria,2025-09-09,0.9,High-Risk Country (Destination)(0.9)
1378,49,2395,Nigeria,Nigeria,2025-09-19,0.9,High-Risk Country (Destination)(0.9)
1379,49,4253,Nigeria,Nigeria,2025-10-03,0.9,High-Risk Country (Destination)(0.9)
1380,49,3170,Nigeria,Nigeria,2025-10-11,0.9,High-Risk Country (Destination)(0.9)
1381,49,3304,Nigeria,Nigeria,2025-09-25,0.9,High-Risk Country (Destination)(0.9)
1382,49,3173,Nigeria,Nigeria,2025-09-15,0.9,High-Risk Country (Destination)(0.9)
1383,49,2418,Nigeria,Nigeria,2025-07-28,0.9,High-Risk Country (Destination)(0.9)
1384,49,4595,Nigeria,Nigeria,2025-08-24,0.9,High-Risk Country (Destination)(0.9)
1385,49,4428,Nigeria,Nigeria,2025-07-29,0.9,High-Risk Country (Destination)(0.9)
1386,49,3152,Nigeria,Nigeria,2025-08-19,0.9,High-Risk Country (Destination)(0.9)
1387,49,3557,Nigeria,Nigeria,2025-09-24,0.9,High-Risk Country (Destination)(0.9)
1388,49,4245,Nigeria,Nigeria,2025-07-27,0.9,High-Risk Country (Destination)(0.9)
1389,49,4741,Nigeria,Nigeria,2025-09-03,0.9,High-Risk Country (Destination)(0.9)
1390,49,4366,Nigeria,Nigeria,2025-09-26,0.9,High-Risk Country (Destination)(0.9)
1391,49,4510,Nigeria,Nigeria,2025-10-02,0.9,High-Risk Country (Destination)(0.9)
1392,49,3194,Nigeria,Nigeria,2025-07-27,0.9,High-Risk Country (Destination)(0.9)
1393,49,24198,Nigeria,Nigeria,2025-07-24,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
1394,49,17200,Nigeria,Nigeria,2025-10-07,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
1395,49,3010,Nigeria,Nigeria,2025-09-19,0.9,High-Risk Country (Destination)(0.9)
1396,49,3413,Nigeria,Nigeria,2025-07-19,0.9,High-Risk Country (Destination)(0.9)
1397,49,4428,Nigeria,Nigeria,2025-07-18,0.9,High-Risk Country (Destination)(0.9)
1398,49,3213,Nigeria,Nigeria,2025-09-05,0.9,High-Risk Country (Destination)(0.9)
1399,49,4600,Nigeria,Nigeria,2025-08-17,0.9,High-Risk Country (Destination)(0.9)
1400,49,2013,Nigeria,Nigeria,2025-09-29,0.9,High-Risk Country (Destination)(0.9)
1401,50,3772,Canada,Canada,2025-10-04,0.0,None
1402,50,3073,Canada,Nigeria,2025-07-24,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
1403,50,4714,Canada,Canada,2025-08-21,0.0,None
1404,50,2996,Canada,Canada,2025-08-13,0.0,None
1405,50,2359,Canada,Canada,2025-08-05,0.0,None
1406,50,3466,Canada,Switzerland,2025-08-02,0.0,None
1407,50,4111,Canada,Canada,2025-08-22,0.0,None
1408,50,3920,Canada,Canada,2025-09-29,0.0,None
1409,50,2077,Canada,Canada,2025-09-24,0.0,None
1410,50,3857,Canada,Canada,2025-09-09,0.0,None
1411,50,3566,Canada,Canada,2025-10-07,0.0,None
1412,50,3940,Canada,Canada,2025-07-23,0.0,None
1413,50,4580,Canada,Canada,2025-08-03,0.0,None
1414,50,4154,Canada,Canada,2025-08-02,0.0,None
1415,50,3760,Canada,Canada,2025-09-19,0.0,None
1416,50,26930,Canada,Canada,2025-10-06,0.8,High Transaction Amount(0.8)
1417,50,2137,Canada,Canada,2025-10-12,0.0,None
1418,50,3652,Canada,Canada,2025-08-26,0.0,None
1419,50,3168,Canada,Canada,2025-08-25,0.0,None
1420,50,26994,Canada,Canada,2025-10-06,0.8,High Transaction Amount(0.8)
1421,50,2548,Canada,USA,2025-08-05,0.0,None
1422,50,2437,Canada,Canada,2025-08-21,0.0,None
1423,50,3528,Canada,Canada,2025-07-25,0.0,None
1424,50,2111,Canada,Canada,2025-10-08,0.0,None
1425,50,3023,Canada,Canada,2025-08-27,0.0,None
1426,50,4119,Canada,Switzerland,2025-09-25,0.0,None
1427,50,43645,Canada,Canada,2025-08-30,0.8,High Transaction Amount(0.8)
1428,50,10666,Canada,Nigeria,2025-07-31,2.6,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
1429,50,2867,Canada,Switzerland,2025-09-27,0.0,None
1430,50,24738,Canada,Canada,2025-07-23,0.8,High Transaction Amount(0.8)
1431,50,4708,Canada,Canada,2025-08-03,0.0,None
1432,50,2234,Canada,UK,2025-08-05,0.0,None
1433,50,2839,Canada,Canada,2025-09-13,0.0,None
1434,50,4988,Canada,Canada,2025-08-21,0.0,None
1435,50,2815,Canada,Canada,2025-07-27,0.0,None
1436,50,4658,Canada,Canada,2025-08-02,0.0,None
1437,50,2357,Canada,Canada,2025-09-13,0.0,None
1438,50,4116,Canada,Australia,2025-09-09,0.0,None
1439,50,41086,Canada,Canada,2025-07-28,0.8,High Transaction Amount(0.8)
1440,51,2284,UK,Nigeria,2025-08-21,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
1441,51,4950,UK,UK,2025-09-11,0.0,None
1442,51,4542,UK,UK,2025-09-28,0.0,None
1443,51,3308,UK,UK,2025-08-29,0.0,None
1444,51,3370,UK,Canada,2025-07-19,0.0,None
1445,51,2681,UK,UK,2025-08-09,0.0,None
1446,51,4139,UK,Switzerland,2025-09-16,0.0,None
1447,51,4802,UK,Switzerland,2025-09-09,0.0,None
1448,51,3562,UK,UK,2025-09-03,0.0,None
1449,51,48011,UK,China,2025-08-31,0.8,High Transaction Amount(0.8)
1450,51,4630,UK,UAE,2025-09-03,0.0,None
1451,51,3314,UK,UK,2025-08-02,0.0,None
1452,51,2953,UK,UK,2025-08-02,0.0,None
1453,51,4162,UK,UK,2025-09-18,0.0,None
1454,51,3168,UK,Switzerland,2025-09-28,0.0,None
1455,51,4482,UK,UK,2025-10-06,0.0,None
1456,51,32079,UK,UK,2025-09-23,0.8,High Transaction Amount(0.8)
1457,51,3370,UK,UK,2025-09-23,0.0,None
1458,51,3878,UK,UK,2025-08-27,0.0,None
1459,51,22029,UK,UK,2025-07-28,0.8,High Transaction Amount(0.8)
1460,51,15307,UK,UK,2025-08-18,0.8,High Transaction Amount(0.8)
1461,51,2858,UK,UK,2025-10-08,0.0,None
1462,51,3394,UK,UK,2025-07-19,0.0,None
1463,51,2315,UK,UK,2025-07-19,0.0,None
1464,51,3875,UK,UK,2025-09-08,0.0,None
1465,51,4463,UK,UK,2025-07-23,0.0,None
1466,51,3160,UK,USA,2025-08-23,0.0,None
1467,51,3073,UK,UK,2025-08-02,0.0,None
1468,51,4599,UK,Switzerland,2025-07-31,0.0,None
1469,51,4780,UK,UK,2025-08-03,0.0,None
1470,51,2549,UK,UK,2025-08-29,0.0,None
1471,51,3879,UK,USA,2025-10-13,0.0,None
1472,52,3363,Australia,Australia,2025-08-02,0.0,None
1473,52,3537,Australia,Australia,2025-07-28,0.0,None
1474,52,3178,Australia,Australia,2025-08-09,0.0,None
1475,52,30259,Australia,UAE,2025-09-01,0.8,High Transaction Amount(0.8)
1476,52,3494,Australia,Australia,2025-09-16,0.0,None
1477,52,2851,Australia,Australia,2025-09-23,0.0,None
1478,52,4154,Australia,Canada,2025-09-29,0.0,None
1479,53,40054,UAE,UAE,2025-10-01,0.8,High Transaction Amount(0.8)
1480,53,4544,UAE,UAE,2025-08-06,0.0,None
1481,53,17178,UAE,UAE,2025-08-20,0.8,High Transaction Amount(0.8)
1482,53,49517,UAE,UAE,2025-07-23,0.8,High Transaction Amount(0.8)
1483,53,3503,UAE,UAE,2025-07-26,0.0,None
1484,53,4351,UAE,USA,2025-10-01,0.0,None
1485,53,3292,UAE,UAE,2025-09-13,0.0,None
1486,53,30729,UAE,China,2025-10-08,0.8,High Transaction Amount(0.8)
1487,53,3053,UAE,UK,2025-10-13,0.0,None
1488,53,2691,UAE,UAE,2025-07-27,0.0,None
1489,53,4755,UAE,UAE,2025-09-10,0.0,None
1490,53,2481,UAE,UAE,2025-08-27,0.0,None
1491,53,2410,UAE,Germany,2025-08-06,0.0,None
1492,53,4258,UAE,UAE,2025-08-08,0.0,None
1493,53,3537,UAE,Switzerland,2025-10-08,0.0,None
1494,53,3559,UAE,UAE,2025-08-10,0.0,None
1495,53,3166,UAE,Switzerland,2025-10-02,0.0,None
1496,53,2509,UAE,UAE,2025-07-31,0.0,None
1497,53,4054,UAE,UAE,2025-08-31,0.0,None
1498,53,17598,UAE,UAE,2025-08-17,0.8,High Transaction Amount(0.8)
1499,53,44365,UAE,UAE,2025-10-03,0.8,High Transaction Amount(0.8)
1500,53,14506,UAE,UAE,2025-09-30,0.8,High Transaction Amount(0.8)
1501,53,16895,UAE,UAE,2025-07-31,0.8,High Transaction Amount(0.8)
1502,53,4750,UAE,UAE,2025-10-04,0.0,None
1503,53,2186,UAE,UAE,2025-07-25,0.0,None
1504,53,4784,UAE,UAE,2025-08-04,0.0,None
1505,54,4153,UK,USA,2025-08-25,0.0,None
1506,54,28770,UK,UK,2025-07-26,0.8,High Transaction Amount(0.8)
1507,54,4665,UK,UK,2025-10-06,0.0,None
1508,54,3798,UK,UK,2025-08-11,0.0,None
1509,54,3879,UK,UK,2025-09-06,0.0,None
1510,54,4610,UK,UK,2025-08-23,0.0,None
1511,54,4416,UK,UK,2025-09-28,0.0,None
1512,54,4749,UK,UK,2025-09-29,0.0,None
1513,54,3191,UK,UK,2025-09-08,0.0,None
1514,54,3045,UK,UK,2025-08-23,0.0,None
1515,54,3918,UK,UK,2025-09-02,0.0,None
1516,54,28759,UK,UAE,2025-09-08,0.8,High Transaction Amount(0.8)
1517,54,3622,UK,UK,2025-07-18,0.0,None
1518,54,3795,UK,UK,2025-09-02,0.0,None
1519,54,2210,UK,China,2025-10-02,0.0,None
1520,54,22017,UK,Germany,2025-07-30,0.8,High Transaction Amount(0.8)
1521,54,3496,UK,UK,2025-10-10,0.0,None
1522,54,3882,UK,UK,2025-07-23,0.0,None
1523,54,43132,UK,UK,2025-08-31,0.8,High Transaction Amount(0.8)
1524,54,2684,UK,UK,2025-10-03,0.0,None
1525,54,3001,UK,Nigeria,2025-09-30,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
1526,54,2242,UK,UK,2025-08-10,0.0,None
1527,54,2603,UK,UK,2025-09-18,0.0,None
1528,54,3875,UK,UK,2025-10-05,0.0,None
1529,54,2691,UK,UK,2025-08-27,0.0,None
1530,54,3980,UK,UAE,2025-07-18,0.0,None
1531,54,2446,UK,UK,2025-08-17,0.0,None
1532,54,44637,UK,UK,2025-09-25,0.8,High Transaction Amount(0.8)
1533,55,48588,Nigeria,Nigeria,2025-10-08,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
1534,55,3116,Nigeria,Nigeria,2025-09-05,0.9,High-Risk Country (Destination)(0.9)
1535,55,2457,Nigeria,Australia,2025-09-27,0.0,None
1536,55,4332,Nigeria,Nigeria,2025-09-26,0.9,High-Risk Country (Destination)(0.9)
1537,55,3323,Nigeria,Nigeria,2025-09-10,0.9,High-Risk Country (Destination)(0.9)
1538,55,4617,Nigeria,Nigeria,2025-08-14,0.9,High-Risk Country (Destination)(0.9)
1539,55,23399,Nigeria,Canada,2025-07-28,0.8,High Transaction Amount(0.8)
1540,55,2781,Nigeria,Nigeria,2025-08-27,0.9,High-Risk Country (Destination)(0.9)
1541,55,2465,Nigeria,Nigeria,2025-07-16,0.9,High-Risk Country (Destination)(0.9)
1542,55,3346,Nigeria,Canada,2025-08-02,0.0,None
1543,55,4147,Nigeria,Nigeria,2025-10-10,0.9,High-Risk Country (Destination)(0.9)
1544,55,4581,Nigeria,Nigeria,2025-07-21,0.9,High-Risk Country (Destination)(0.9)
1545,55,2187,Nigeria,Nigeria,2025-09-14,0.9,High-Risk Country (Destination)(0.9)
1546,55,3450,Nigeria,Nigeria,2025-08-29,0.9,High-Risk Country (Destination)(0.9)
1547,55,3517,Nigeria,China,2025-09-02,0.0,None
1548,55,2209,Nigeria,Nigeria,2025-09-18,0.9,High-Risk Country (Destination)(0.9)
1549,55,4410,Nigeria,Germany,2025-09-17,0.0,None
1550,55,4680,Nigeria,USA,2025-10-06,0.0,None
1551,55,15054,Nigeria,Nigeria,2025-07-24,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
1552,55,3490,Nigeria,Nigeria,2025-10-07,0.9,High-Risk Country (Destination)(0.9)
1553,55,4192,Nigeria,Nigeria,2025-08-28,0.9,High-Risk Country (Destination)(0.9)
1554,55,3524,Nigeria,Nigeria,2025-10-05,0.9,High-Risk Country (Destination)(0.9)
1555,55,2901,Nigeria,Nigeria,2025-07-17,0.9,High-Risk Country (Destination)(0.9)
1556,55,3630,Nigeria,Nigeria,2025-10-08,0.9,High-Risk Country (Destination)(0.9)
1557,55,4992,Nigeria,Nigeria,2025-07-16,0.9,High-Risk Country (Destination)(0.9)
1558,55,3898,Nigeria,Nigeria,2025-07-25,0.9,High-Risk Country (Destination)(0.9)
1559,55,3587,Nigeria,Nigeria,2025-08-03,0.9,High-Risk Country (Destination)(0.9)
1560,55,2232,Nigeria,Nigeria,2025-07-25,0.9,High-Risk Country (Destination)(0.9)
1561,55,4292,Nigeria,Nigeria,2025-09-01,0.9,High-Risk Country (Destination)(0.9)
1562,55,2484,Nigeria,Nigeria,2025-09-01,0.9,High-Risk Country (Destination)(0.9)
1563,55,2444,Nigeria,Nigeria,2025-09-03,0.9,High-Risk Country (Destination)(0.9)
1564,55,41118,Nigeria,Nigeria,2025-07-31,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
1565,55,4379,Nigeria,Nigeria,2025-07-31,0.9,High-Risk Country (Destination)(0.9)
1566,55,2519,Nigeria,Nigeria,2025-08-24,0.9,High-Risk Country (Destination)(0.9)
1567,55,4935,Nigeria,Nigeria,2025-07-22,0.9,High-Risk Country (Destination)(0.9)
1568,55,2736,Nigeria,Nigeria,2025-09-02,0.9,High-Risk Country (Destination)(0.9)
1569,55,2073,Nigeria,Nigeria,2025-10-01,0.9,High-Risk Country (Destination)(0.9)
1570,55,4749,Nigeria,China,2025-08-23,0.0,None
1571,55,3328,Nigeria,Germany,2025-08-04,0.0,None
1572,55,4814,Nigeria,Nigeria,2025-09-27,0.9,High-Risk Country (Destination)(0.9)
1573,55,4865,Nigeria,UK,2025-07-26,0.0,None
1574,55,4944,Nigeria,Nigeria,2025-08-23,0.9,High-Risk Country (Destination)(0.9)
1575,55,4289,Nigeria,Nigeria,2025-08-24,0.9,High-Risk Country (Destination)(0.9)
1576,56,2627,China,China,2025-07-18,0.0,None
1577,56,2552,China,Germany,2025-09-14,0.0,None
1578,56,4179,China,China,2025-08-20,0.0,None
1579,56,4072,China,China,2025-09-23,0.0,None
1580,56,2674,China,China,2025-09-25,0.0,None
1581,56,3246,China,China,2025-10-01,0.0,None
1582,56,4696,China,China,2025-08-08,0.0,None
1583,56,3344,China,China,2025-08-20,0.0,None
1584,56,3751,China,China,2025-09-28,0.0,None
1585,56,18678,China,China,2025-09-12,0.8,High Transaction Amount(0.8)
1586,56,2604,China,China,2025-08-16,0.0,None
1587,56,4079,China,China,2025-08-03,0.0,None
1588,56,3108,China,China,2025-09-14,0.0,None
1589,56,2722,China,China,2025-08-31,0.0,None
1590,56,3424,China,China,2025-08-14,0.0,None
1591,56,4725,China,China,2025-08-09,0.0,None
1592,56,3709,China,China,2025-07-27,0.0,None
1593,56,2901,China,China,2025-08-13,0.0,None
1594,56,3333,China,China,2025-09-28,0.0,None
1595,56,2835,China,Switzerland,2025-08-08,0.0,None
1596,56,4325,China,China,2025-09-16,0.0,None
1597,56,4937,China,China,2025-07-20,0.0,None
1598,56,4220,China,China,2025-09-15,0.0,None
1599,56,2368,China,China,2025-09-10,0.0,None
1600,56,2013,China,China,2025-07-18,0.0,None
1601,56,16670,China,China,2025-10-11,0.8,High Transaction Amount(0.8)
1602,56,3913,China,UAE,2025-07-27,0.0,None
1603,56,2974,China,China,2025-10-02,0.0,None
1604,56,3722,China,China,2025-09-21,0.0,None
1605,56,3044,China,China,2025-09-04,0.0,None
1606,56,3704,China,China,2025-09-13,0.0,None
1607,56,3163,China,China,2025-07-24,0.0,None
1608,56,3163,China,China,2025-08-02,0.0,None
1609,56,4008,China,China,2025-08-25,0.0,None
1610,56,2178,China,China,2025-07-30,0.0,None
1611,56,4017,China,UK,2025-07-25,0.0,None
1612,56,3759,China,Australia,2025-07-23,0.0,None
1613,56,4500,China,China,2025-10-03,0.0,None
1614,56,4234,China,China,2025-08-26,0.0,None
1615,56,2686,China,China,2025-07-23,0.0,None
1616,57,33644,UAE,UAE,2025-09-09,0.8,High Transaction Amount(0.8)
1617,57,4738,UAE,UAE,2025-09-05,0.0,None
1618,57,4994,UAE,UAE,2025-09-01,0.0,None
1619,57,4672,UAE,USA,2025-08-06,0.0,None
1620,57,2636,UAE,UAE,2025-08-18,0.0,None
1621,57,2558,UAE,UAE,2025-09-25,0.0,None
1622,57,37204,UAE,UAE,2025-08-08,0.8,High Transaction Amount(0.8)
1623,57,2335,UAE,China,2025-08-10,0.0,None
1624,57,14509,UAE,UAE,2025-09-12,0.8,High Transaction Amount(0.8)
1625,57,4210,UAE,UAE,2025-08-06,0.0,None
1626,57,2134,UAE,UAE,2025-10-08,0.0,None
1627,57,4439,UAE,UAE,2025-10-02,0.0,None
1628,57,2697,UAE,China,2025-07-21,0.0,None
1629,57,3236,UAE,UAE,2025-09-15,0.0,None
1630,57,22050,UAE,UAE,2025-08-06,0.8,High Transaction Amount(0.8)
1631,57,3868,UAE,UAE,2025-08-03,0.0,None
1632,57,2636,UAE,Canada,2025-08-02,0.0,None
1633,57,3021,UAE,UAE,2025-08-18,0.0,None
1634,57,4670,UAE,UAE,2025-10-11,0.0,None
1635,57,3988,UAE,UAE,2025-09-25,0.0,None
1636,57,3939,UAE,UAE,2025-09-20,0.0,None
1637,57,3440,UAE,UAE,2025-09-04,0.0,None
1638,57,4525,UAE,UAE,2025-08-17,0.0,None
1639,57,4720,UAE,UAE,2025-09-18,0.0,None
1640,57,3106,UAE,UAE,2025-07-27,0.0,None
1641,57,25920,UAE,UAE,2025-08-06,0.8,High Transaction Amount(0.8)
1642,57,2679,UAE,UAE,2025-07-31,0.0,None
1643,57,4240,UAE,UAE,2025-10-11,0.0,None
1644,57,3840,UAE,UAE,2025-08-30,0.0,None
1645,57,3424,UAE,USA,2025-09-02,0.0,None
1646,57,4999,UAE,UAE,2025-09-18,0.0,None
1647,57,3928,UAE,Switzerland,2025-09-28,0.0,None
1648,57,3596,UAE,UAE,2025-08-10,0.0,None
1649,57,4913,UAE,UAE,2025-10-08,0.0,None
1650,58,4483,USA,USA,2025-10-12,0.0,None
1651,58,3903,USA,USA,2025-08-27,0.0,None
1652,58,2861,USA,Nigeria,2025-09-27,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
1653,58,35276,USA,USA,2025-08-02,0.8,High Transaction Amount(0.8)
1654,58,4120,USA,USA,2025-10-03,0.0,None
1655,58,3169,USA,USA,2025-09-11,0.0,None
1656,58,2777,USA,USA,2025-08-11,0.0,None
1657,58,3345,USA,USA,2025-09-12,0.0,None
1658,58,3323,USA,USA,2025-09-03,0.0,None
1659,58,3624,USA,USA,2025-08-12,0.0,None
1660,58,4584,USA,USA,2025-08-01,0.0,None
1661,58,47271,USA,USA,2025-09-18,0.8,High Transaction Amount(0.8)
1662,58,2969,USA,Russia,2025-09-14,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
1663,58,2032,USA,USA,2025-07-16,0.0,None
1664,58,4735,USA,USA,2025-09-20,0.0,None
1665,58,4164,USA,USA,2025-09-11,0.0,None
1666,58,2452,USA,USA,2025-09-28,0.0,None
1667,58,2238,USA,USA,2025-09-23,0.0,None
1668,58,4200,USA,USA,2025-07-18,0.0,None
1669,58,4186,USA,USA,2025-08-16,0.0,None
1670,58,3231,USA,USA,2025-07-25,0.0,None
1671,58,2428,USA,USA,2025-10-05,0.0,None
1672,58,4504,USA,USA,2025-08-16,0.0,None
1673,58,28482,USA,USA,2025-08-02,0.8,High Transaction Amount(0.8)
1674,59,3536,Russia,Russia,2025-08-26,0.9,High-Risk Country (Destination)(0.9)
1675,59,3767,Russia,Russia,2025-07-17,0.9,High-Risk Country (Destination)(0.9)
1676,59,2669,Russia,Russia,2025-09-16,0.9,High-Risk Country (Destination)(0.9)
1677,59,49847,Russia,Russia,2025-10-09,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
1678,59,4537,Russia,Switzerland,2025-08-04,0.0,None
1679,59,4517,Russia,Russia,2025-09-18,0.9,High-Risk Country (Destination)(0.9)
1680,59,3795,Russia,Russia,2025-09-16,0.9,High-Risk Country (Destination)(0.9)
1681,59,2712,Russia,Russia,2025-10-12,0.9,High-Risk Country (Destination)(0.9)
1682,59,4434,Russia,Switzerland,2025-08-05,0.0,None
1683,59,3423,Russia,Russia,2025-08-03,0.9,High-Risk Country (Destination)(0.9)
1684,59,3820,Russia,Russia,2025-09-14,0.9,High-Risk Country (Destination)(0.9)
1685,59,4681,Russia,Russia,2025-07-23,0.9,High-Risk Country (Destination)(0.9)
1686,59,2656,Russia,Russia,2025-09-06,0.9,High-Risk Country (Destination)(0.9)
1687,59,3462,Russia,Russia,2025-08-29,0.9,High-Risk Country (Destination)(0.9)
1688,59,2138,Russia,Australia,2025-09-26,0.0,None
1689,59,3796,Russia,Russia,2025-09-17,0.9,High-Risk Country (Destination)(0.9)
1690,59,4782,Russia,Russia,2025-09-04,0.9,High-Risk Country (Destination)(0.9)
1691,59,2902,Russia,Australia,2025-09-29,0.0,None
1692,59,4714,Russia,Russia,2025-10-07,0.9,High-Risk Country (Destination)(0.9)
1693,59,22804,Russia,Russia,2025-09-12,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
1694,59,4238,Russia,UAE,2025-08-16,0.0,None
1695,59,2595,Russia,Russia,2025-09-26,0.9,High-Risk Country (Destination)(0.9)
1696,59,3689,Russia,Russia,2025-09-06,0.9,High-Risk Country (Destination)(0.9)
1697,59,4915,Russia,Russia,2025-08-04,0.9,High-Risk Country (Destination)(0.9)
1698,59,3506,Russia,Russia,2025-09-10,0.9,High-Risk Country (Destination)(0.9)
1699,59,3800,Russia,Germany,2025-07-29,0.0,None
1700,59,3952,Russia,Russia,2025-09-23,0.9,High-Risk Country (Destination)(0.9)
1701,59,4339,Russia,Russia,2025-07-31,0.9,High-Risk Country (Destination)(0.9)
1702,59,3829,Russia,Russia,2025-09-12,0.9,High-Risk Country (Destination)(0.9)
1703,59,3526,Russia,Russia,2025-08-01,0.9,High-Risk Country (Destination)(0.9)
1704,59,2932,Russia,Russia,2025-10-05,0.9,High-Risk Country (Destination)(0.9)
1705,59,3054,Russia,Russia,2025-09-09,0.9,High-Risk Country (Destination)(0.9)
1706,59,4549,Russia,Russia,2025-10-06,0.9,High-Risk Country (Destination)(0.9)
1707,59,27666,Russia,Russia,2025-09-11,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
1708,59,2199,Russia,Russia,2025-08-22,0.9,High-Risk Country (Destination)(0.9)
1709,59,2354,Russia,UK,2025-08-20,0.0,None
1710,59,4845,Russia,Russia,2025-07-19,0.9,High-Risk Country (Destination)(0.9)
1711,59,13332,Russia,Russia,2025-08-06,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
1712,59,3921,Russia,Russia,2025-07-27,0.9,High-Risk Country (Destination)(0.9)
1713,59,4670,Russia,Russia,2025-08-01,0.9,High-Risk Country (Destination)(0.9)
1714,59,2398,Russia,Russia,2025-09-16,0.9,High-Risk Country (Destination)(0.9)
1715,59,4807,Russia,Russia,2025-08-12,0.9,High-Risk Country (Destination)(0.9)
1716,59,4529,Russia,UK,2025-09-27,0.0,None
1717,59,2042,Russia,Russia,2025-08-10,0.9,High-Risk Country (Destination)(0.9)
